gene_id,gene_name,freq_high_load,freq_other,participation
4339,icsA,0.27540810953133227,0.024051309460181722,10.992965518722098
4341,ynbD,0.5365982095839916,0.3809014787101372,42.986415471280786
439,ynfD,0.9968404423380727,0.9919828968466061,53.97453092520336
4390,,0.7530279094260137,0.03278104400498842,16.993042701660478
4396,,0.36808846761453395,0.0023160520220915732,1.0
4408,,0.3675618746708794,0.0019597363263851772,1.0940558915520047
4417,ynbC,0.36018957345971564,0.9492250133618386,45.897209429807226
4433,,0.36808846761453395,0.002494209869944771,1.0935253393671749
4434,ynbB,0.5745129015271195,0.9570639586673793,46.68264155074961
4444,,0.34281200631911535,0.03367183324425441,1.9949522736258303
4458,yddB,0.5081621906266456,0.3787635845358988,40.94481166902269
4464,,0.4660347551342812,0.3962230536255122,30.50808094481962
4472,ynbA,0.5892575039494471,0.9656155353643328,48.48145033293278
4474,,0.3675618746708794,0.0019597363263851772,1.0940558915520047
4487,,0.3665086887835703,0.0017815784785319793,1.0944577638868005
4490,,0.3665086887835703,0.0023160520220915732,1.0
4491,,0.3675618746708794,0.0019597363263851772,1.0940558915520047
4496,,0.3675618746708794,0.0019597363263851772,1.0940558915520047
4501,gpFI_3,0.3675618746708794,0.0017815784785319793,1.0
4502,,0.3670352817272249,0.0019597363263851772,1.0941894693610434
4513,yddA,0.4565560821484992,0.9312310707286656,41.54838807504336
4514,iucD,0.7535545023696683,0.22946730803491894,31.25312711193639
4518,,0.3675618746708794,0.0019597363263851772,1.0940558915520047
4538,,0.018430753027909426,0.009264208088366293,2.931034243487277
4539,,0.030542390731964193,0.0,1.2845317508900658
4541,,0.41495523959978936,0.01888473187243898,9.633612117547877
4542,,0.334913112164297,0.01122394441475147,3.751027829065124
4543,,0.9373354397051079,0.7085337609121681,30.647267468831984
4553,yncG,0.6066350710900474,0.9709602707999287,51.95846628063128
4556,nmpC,0.6535018430753028,0.31551754854801356,42.01922573351339
458,tgt,1.0,0.9987528950650276,54.999912389308584
4634,fdnG_2,0.9989468141126909,0.9953678959558169,54.99019049379061
4647,,0.39178515007898895,0.00427578834847675,1.0
4657,mntB_3,0.9636650868878357,0.03972920007126314,16.99817987047996
470,pgl,1.0,0.9967931587386424,54.944250958634925
4701,,0.6050552922590837,0.030464991982896848,16.922012418253708
4719,clpP_1,0.20695102685624012,0.7122750757170854,23.34437045736856
4723,yneK,0.01790416008425487,0.13076786032424728,14.975692327445044
